c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 105250
c   value k = 3
c   value seed = 1130
p cnf 25000 105250
-9648 4606 -10528 0
9526 18995 6204 0
-16854 -4065 3195 0
-5221 12755 23737 0
23240 5710 6287 0
8839 9858 10258 0
-3954 -21767 -23796 0
-24269 19320 -19197 0
-8049 -1761 18002 0
-6359 22456 6253 0
23432 -7103 10858 0
311 7980 -4852 0
-6515 16185 268 0
1061 -21405 -13022 0
24797 -19644 -18731 0
-6083 -3483 19941 0
7692 -23788 -16707 0
22839 14408 -11026 0
-17036 13808 -4138 0
1389 -20166 -1593 0
-7641 9950 -47 0
-18498 10260 -8026 0
-14701 -16774 -24211 0
6320 -17835 11967 0
-19341 8983 22963 0
-4423 6418 -1445 0
15715 -14109 -16584 0
-7421 -11948 22343 0
-9798 -20335 -11151 0
5288 13075 -22668 0
23232 -20715 -7617 0
-23279 -5564 -17877 0
22656 11616 -1002 0
13218 -17935 -10188 0
185 3627 10523 0
23147 24401 16940 0
15943 15116 -6048 0
23878 13888 -9347 0
21220 -23686 21033 0
23722 20325 9107 0
-21390 18556 -4821 0
20358 -16834 1736 0
4586 5842 -13351 0
21940 19059 22637 0
-7127 -19243 -1263 0
9001 8741 -664 0
940 24683 7131 0
23340 -23560 21018 0
24038 11132 -19703 0
-20071 9853 -15027 0
-4177 -6242 24935 0
-350 -1600 8120 0
18437 22537 13961 0
23140 19476 -8020 0
-20776 17955 18614 0
13391 1955 2355 0
5406 -2895 -2037 0
12536 17586 16949 0
8553 16623 3080 0
-3256 -11693 12932 0
-9634 -7222 10526 0
-9568 -23923 -12125 0
9040 -17359 1013 0
23000 6850 20489 0
-6019 -2626 13443 0
15985 -16016 15397 0
18339 -21421 9643 0
11727 -8956 2228 0
3675 8860 18851 0
-6754 -12115 21895 0
11038 -13101 -4116 0
21563 -14020 19390 0
39 -23059 3101 0
1051 12411 9950 0
21539 9781 3927 0
-9981 765 -19942 0
16730 -19103 -7714 0
1372 -5830 -8021 0
3600 856 -16881 0
-22450 23962 -20347 0
-19344 9999 -24799 0
14812 -6561 5171 0
-9201 -6599 19581 0
3653 24001 6991 0
13603 -20540 16772 0
-17529 21872 -17536 0
3823 13601 2991 0
2888 -14973 172 0
-10909 -18572 -1027 0
-19141 7373 -24988 0
-5839 18068 1338 0
21990 -7879 -7898 0
-2160 8432 -5848 0
-21740 12084 -4849 0
-3731 -686 -16740 0
11854 9567 -13611 0
-4389 -13389 18564 0
23731 7628 -8536 0
-23902 9888 -18459 0
-16281 -4028 -831 0
-7620 -1219 10250 0
310 -23208 -18129 0
-8207 16719 -1560 0
-5407 4810 4995 0
-1607 24892 22033 0
9698 11745 -6599 0
14660 7486 -11339 0
8223 -6216 -18966 0
8110 -21470 -3854 0
-1568 4102 -24233 0
-18750 -11721 16803 0
-4000 -12030 6362 0
13480 -11589 -23080 0
6391 -8347 -2890 0
-11385 1305 -2781 0
24769 -11002 -14526 0
-6367 -661 13363 0
-9057 236 -19578 0
19375 -8345 -7399 0
14580 1265 -11500 0
5164 11366 -14573 0
-21967 6717 -17954 0
-3328 20196 -20894 0
17760 -1586 20592 0
12001 -4323 -21896 0
-14781 -4091 -24249 0
-20658 -1810 -16262 0
372 2218 7849 0
11302 -21592 -16193 0
-18700 2523 8809 0
21552 7687 20175 0
2476 21005 1891 0
-20429 -24332 -22087 0
-7675 8443 -15024 0
19618 20443 10698 0
7866 1576 -14789 0
-7114 13585 7950 0
-14727 13957 -10167 0
-22575 258 23111 0
5120 -18957 -633 0
13928 6860 -8319 0
9102 9335 20675 0
-10993 21116 -20007 0
-24431 -3790 19801 0
5806 -23407 -15244 0
16504 -6272 8171 0
22644 -4738 21755 0
-5593 10816 10711 0
7111 -8391 -10968 0
-5221 -13510 21277 0
22206 18789 3136 0
21876 -2891 -12471 0
17551 -5235 -8586 0
3909 21017 3727 0
-23709 1822 18485 0
-5304 -18325 16109 0
-13474 -15968 -20846 0
1581 -12912 23013 0
-12291 -20023 22755 0
14611 -16595 2616 0
10887 5152 21405 0
-14022 -2028 -24295 0
17844 10930 20881 0
-1429 14838 -16897 0
21507 4898 -18718 0
14992 -10202 3395 0
6100 -15027 10714 0
18297 -16607 -23626 0
16309 20250 -10000 0
14064 9860 -17946 0
16679 -20746 -23098 0
-13083 -1119 16477 0
-3729 -18963 2406 0
15961 -11743 -17243 0
-7857 -8250 13492 0
17927 -23241 15045 0
-21321 20692 -5072 0
23386 13988 13030 0
13363 -5296 -8279 0
14714 10711 9490 0
-7660 -2390 -5235 0
-22109 6824 22706 0
4937 1905 8020 0
-7342 17865 -19762 0
-15936 -722 -19363 0
-4427 10000 8955 0
-19472 22672 -4646 0
15895 -21057 9985 0
-3924 -9420 6633 0
-3555 15485 17343 0
-13044 14496 11084 0
-9631 -11604 -17908 0
23688 7892 -19812 0
6707 -15233 -12676 0
17820 22520 -4749 0
-12183 18299 -14748 0
12489 -12770 3771 0
-17135 20016 -24828 0
18471 15291 -599 0
103 10197 -16083 0
17446 14593 -5579 0
-3529 -24223 -8534 0
12788 14262 -16426 0
-7599 -20968 -23010 0
-11627 -13787 11882 0
7727 -17321 5180 0
13827 -4810 9301 0
17597 -13296 -4316 0
-17424 -6766 10958 0
9374 23221 21155 0
-457 -15666 10747 0
-22387 10546 1321 0
22272 23334 15582 0
-13697 -5932 -11549 0
-3059 8910 -16687 0
-14940 -16637 360 0
11471 -5463 21521 0
20771 14411 -9816 0
16438 -6835 -7933 0
2395 7560 -6153 0
23549 24368 13170 0
-9295 -21754 -23716 0
-10615 -19026 -22049 0
-1196 -24074 -19332 0
4096 -18484 19594 0
-20783 24775 -11230 0
12494 11245 -8044 0
9014 -7015 -22454 0
10181 14804 20640 0
9465 17199 -3200 0
6970 -15747 -2567 0
-20139 16394 -15673 0
10206 18360 -1050 0
-7254 -19556 16475 0
17938 15003 1311 0
12531 2137 1085 0
15112 14630 -12330 0
-23155 -23643 -10696 0
-11960 -8823 -500 0
-7600 9640 9050 0
-2151 16609 -24796 0
21069 -11747 7541 0
-11741 -21953 901 0
-4142 20558 11808 0
11969 -13495 -1810 0
13279 17377 -3947 0
-14363 7488 9928 0
18044 21994 24923 0
20092 -8954 97 0
11943 -7905 9736 0
20992 1407 1344 0
12139 -22475 -13091 0
-19680 -568 1395 0
-20580 21061 -21952 0
23739 8029 1799 0
-548 21307 19175 0
-20846 2022 -1663 0
22126 20065 -23656 0
22048 -15156 -23961 0
22144 -2098 23217 0
6880 14441 -24623 0
8223 1580 -13450 0
-21313 -21259 -5369 0
14059 -8190 -1429 0
-11011 23280 810 0
-12809 -23827 -22116 0
23335 11025 -24137 0
-24997 8150 10554 0
-15005 -5197 -709 0
5317 -2340 -19159 0
-3534 571 -8599 0
-19508 8794 1530 0
24309 21458 14140 0
-4677 -10517 -22329 0
-22458 12879 -20608 0
-23267 17039 -10787 0
-11734 15373 13163 0
2223 6722 -21312 0
-12776 -21726 17860 0
4836 18394 11551 0
15346 -21927 12122 0
-23945 7787 -20915 0
16826 -7095 8724 0
5966 3124 -19240 0
19646 16933 23470 0
6606 -15199 15508 0
8744 -18284 -5881 0
21906 -20506 -12602 0
9569 24633 -679 0
2428 -4469 -19072 0
-13978 -19814 -7351 0
-1099 -10110 6489 0
-13365 -1936 -13583 0
-22089 24253 8058 0
-7680 18898 24990 0
22502 -503 6540 0
-13009 -9246 -24824 0
10241 -6151 11681 0
14194 -15719 -11314 0
6224 9498 -7134 0
16648 -23476 -18299 0
-23998 -15926 19761 0
-5486 -20643 13048 0
10420 -9083 12300 0
18478 8114 -6197 0
-18467 -5615 23052 0
-7 9976 -7297 0
16182 -20216 -4800 0
-2862 762 -11870 0
5527 6985 -21368 0
4012 -23632 -11195 0
-22311 13981 -18472 0
8423 10818 5466 0
21470 21238 -14548 0
-8769 -14715 14014 0
-6317 24533 -19628 0
20720 -24539 -4603 0
-3017 7072 -16171 0
-24168 -9934 -16932 0
2389 6812 15268 0
15108 10824 -13900 0
17654 -8134 19232 0
-11126 7908 5050 0
-16591 4377 -1287 0
-22491 4497 -7353 0
-11504 -10813 23237 0
-22483 -6533 14128 0
18438 -901 21199 0
960 -16420 -6132 0
-17891 -18808 4296 0
24510 268 15119 0
-13409 -17921 14604 0
23993 20398 22511 0
4042 3341 -1887 0
21680 17183 -6383 0
-4032 -3686 -8547 0
-2268 17520 6431 0
-16395 -10957 23683 0
3946 -11916 -15102 0
1429 -21158 -262 0
5724 -20668 -529 0
-20842 -428 9801 0
-10445 15772 -5199 0
24307 -19813 24891 0
17545 -16492 17073 0
-23927 -11875 12110 0
-23826 5495 -4629 0
-5256 13241 -6938 0
-3939 -17186 -10205 0
10392 -18615 22715 0
-10653 -24338 9734 0
-2533 11532 1513 0
3686 13328 17285 0
236 -12635 -12097 0
126 -5179 -19941 0
-17198 -20458 23167 0
-4307 10635 -3661 0
-287 7242 8254 0
23576 -11180 -439 0
-8781 12924 10405 0
22847 14928 -9743 0
7580 8813 12626 0
-9092 12498 953 0
17728 12733 4939 0
21177 -12858 -10118 0
-16117 -21407 -21927 0
5635 -17065 -7561 0
-9296 8703 -14802 0
-17549 7279 -17334 0
9339 7411 21609 0
19744 5257 11536 0
20838 -12836 -20348 0
8463 -13279 -7845 0
-9415 -6007 11929 0
-14354 -2183 16138 0
15823 -9651 -12544 0
-12749 -15285 20960 0
-11661 15932 -4663 0
-17814 -8480 3293 0
-1499 9171 10703 0
-23107 3914 -15959 0
995 -24751 20146 0
-21342 -8213 24776 0
-20539 -8979 -5782 0
23819 14684 -24316 0
14957 -5506 318 0
18852 -9606 6955 0
14812 12618 22886 0
10826 21784 22718 0
14118 -23282 6888 0
24820 -12741 -10801 0
7130 5087 1903 0
2275 17780 1467 0
-2050 -13318 -10445 0
24184 -12137 16481 0
14851 18445 -21986 0
15169 12296 22944 0
-22123 -2107 -10561 0
11360 -12932 23696 0
9077 -2049 -21978 0
-15964 18220 -1070 0
-18116 349 22508 0
11370 -2623 15287 0
-12836 21025 19957 0
14633 -20208 -7093 0
6113 -10058 16889 0
19450 16578 4184 0
-17393 -13700 -6291 0
19306 -60 10574 0
18001 488 3975 0
6330 7804 22194 0
23751 -919 22543 0
21258 3641 -165 0
11545 -16476 12541 0
-6501 -6108 -7748 0
4945 3572 9158 0
-21833 -23022 735 0
-1016 6766 -14435 0
-23658 1071 -5846 0
584 -19072 -6333 0
4558 16753 -14136 0
1751 15504 -6407 0
-24293 -11761 -10047 0
-15810 14657 17874 0
-3350 -21157 15334 0
2450 17453 -18905 0
-11607 -14285 8278 0
-12341 6653 15044 0
-18127 -5310 -16114 0
-15324 -5893 -1537 0
13009 1802 -18290 0
18496 -3553 145 0
-24902 19197 -11905 0
-1300 1358 -1562 0
-19174 -4708 14070 0
859 23509 6523 0
-19763 -10115 12159 0
19393 -13807 18811 0
-9436 -23286 15473 0
-16901 4961 -21365 0
9790 17969 14519 0
19431 -11465 -18071 0
19575 -2718 -12267 0
22831 20370 -13625 0
-24392 -14543 -9684 0
4814 6753 24544 0
-11336 17867 1010 0
-23494 12259 -14816 0
8657 -21694 4453 0
24129 4947 -9414 0
11845 -14736 -2382 0
1363 -9166 -5198 0
-19433 20092 24268 0
-23052 17922 19637 0
-3028 8666 531 0
-4063 13479 7283 0
-3606 16166 149 0
-4615 6011 -12408 0
-10782 14667 453 0
6587 -13795 -5399 0
-16000 -640 -11486 0
-9733 18354 12003 0
-6283 -12787 7094 0
-5550 -2190 16 0
-186 21569 8681 0
17068 -631 -22159 0
24350 -20588 4676 0
-24498 -16554 10686 0
3257 18687 -353 0
-3710 -273 5499 0
-460 -7624 22490 0
3298 8709 15844 0
-15300 6343 19982 0
-22394 -11892 -22171 0
13761 -3429 10091 0
-22441 -20496 2073 0
-10951 11197 -22660 0
-15626 -10694 5565 0
17663 5303 -24251 0
9367 364 15876 0
-14866 -823 -23499 0
-12355 20472 23559 0
19550 -10772 4901 0
-14531 -24517 8144 0
-3053 -13277 -11572 0
-13143 -2069 23419 0
6567 4371 9615 0
-4226 -19996 11661 0
-9790 4010 16963 0
393 13377 -17326 0
-16268 -3242 -9500 0
-6118 -6948 -4972 0
-4677 -1498 7095 0
929 -7380 22963 0
9073 1785 -11239 0
-20644 6279 4659 0
10415 12846 9029 0
20029 -17071 20376 0
-6689 -18213 -24385 0
15003 9957 -12761 0
-7328 -1224 -7354 0
8180 23693 5654 0
-13151 19721 23503 0
11597 -20650 -5882 0
9559 -4722 24018 0
12149 -16717 5297 0
-16807 -2131 -18142 0
-835 13512 1564 0
12562 -20200 11128 0
-11946 -10203 21084 0
-16059 -8882 13659 0
14764 -17061 -12352 0
-20417 -21563 23424 0
-18919 24511 -19073 0
-16153 -9069 -15146 0
-15170 -21217 23215 0
-20466 4375 16697 0
4959 21561 5208 0
-6523 -9122 16760 0
-17650 12420 18314 0
5086 19830 -2195 0
-18744 9593 -10608 0
22447 21362 -23522 0
-20871 -15280 -23033 0
6295 22784 23453 0
-21441 -12954 -19670 0
11007 -24771 15396 0
-2703 21082 11957 0
24263 -2604 -21078 0
16022 -11605 24849 0
-9335 8042 19678 0
-2881 18138 -4271 0
4840 -15584 -632 0
-3362 2806 -7263 0
-17746 9101 21399 0
-16198 21893 -9352 0
-2219 -7899 -474 0
8967 1953 -21555 0
-20923 1215 -15510 0
8352 -17236 -18467 0
-8201 17922 17860 0
19230 -20803 10997 0
-23500 -642 -1581 0
-15483 -20355 20738 0
-14098 4452 -4838 0
-10496 12002 -1730 0
-11199 5572 -980 0
3024 14538 -2933 0
15931 -10460 20499 0
22792 10164 -12735 0
-16258 9716 -5656 0
470 3945 17810 0
11466 18797 9804 0
4398 -9279 21510 0
136 14728 -962 0
-4973 16575 4315 0
-23055 -2773 9886 0
15386 22149 -24424 0
9670 13079 -1235 0
5169 10870 -11398 0
-17903 18480 -21113 0
-14910 -18949 -58 0
-7720 -5414 10206 0
8875 1164 -19484 0
-5384 1299 564 0
22697 22623 -17138 0
2011 -20677 11263 0
-11897 2415 8411 0
2672 12084 -21489 0
-3906 -17252 23710 0
-6656 1506 17189 0
19120 -16416 -11137 0
10529 -15487 -7903 0
20734 15713 -9066 0
6570 -21096 1716 0
-7133 10145 24338 0
15622 -12155 11367 0
-1884 15403 -13781 0
-10294 18074 17216 0
23134 13332 -9468 0
21844 -19987 2325 0
-14032 5458 -18740 0
-16521 15987 -578 0
-15775 -11720 7642 0
-16192 9641 20090 0
-17907 8125 5234 0
8596 -23747 -17388 0
-19962 16982 24143 0
94 18628 -17216 0
-17310 -16761 -5547 0
18129 4956 16885 0
20453 -18988 -22343 0
5545 -1860 -13329 0
22474 -8986 -16400 0
5116 16529 17393 0
205 787 517 0
5438 9382 -24263 0
14177 20696 7597 0
13319 -20789 1224 0
-5535 4450 -17984 0
-2433 -22578 14292 0
10670 9383 24631 0
-8012 14927 -1490 0
-12692 12400 1827 0
-20443 -17515 -18355 0
-12835 -17719 -19141 0
4704 14508 19874 0
20318 -3685 15569 0
2914 8355 2710 0
-4137 -13889 -7159 0
-13473 -7674 21089 0
-2764 -18343 5471 0
-2394 17706 -20397 0
-20235 -5397 -7796 0
13413 -17191 16663 0
-6767 21378 733 0
-17259 1081 15241 0
-12132 21398 -18925 0
19053 -24312 -2279 0
21762 19800 -7520 0
-3920 24624 -6545 0
16360 -2387 16239 0
21830 -21132 -8944 0
-17226 7718 -5692 0
-16374 21130 14234 0
24388 19248 10611 0
120 -11506 -11691 0
-15360 -14990 24441 0
-636 -9042 -23752 0
19267 -5803 9903 0
18138 -1074 9527 0
-24682 -17434 3265 0
7272 5615 -24397 0
7567 -22841 23466 0
-13258 -5566 19596 0
-2491 -4953 -13843 0
4454 21424 -16701 0
7496 -11784 23042 0
6936 -3771 -7083 0
22039 14389 -4237 0
6942 7526 -21662 0
16468 23559 5447 0
-19732 -5830 -11062 0
10480 -13396 -254 0
8946 18005 22171 0
-3541 11848 18475 0
-8735 -16301 14898 0
16787 -23796 18033 0
14828 22084 -21804 0
-21910 19122 -11192 0
-17498 1063 10070 0
5512 -17530 -8628 0
-10958 3614 5810 0
13371 -14093 10557 0
-13624 -23038 -3562 0
-10794 -17930 -15409 0
20620 18017 -23061 0
-10518 9803 -13208 0
-3550 -24631 -10291 0
-16705 -12892 20765 0
-19249 21742 -21827 0
20670 2253 -5709 0
-4297 4562 674 0
1458 17933 -14766 0
12015 -6556 -4156 0
-15576 -8702 -13437 0
-22336 -4321 -6453 0
-11748 6190 7608 0
16307 1092 -7238 0
17950 9148 11481 0
-13714 -3396 8222 0
1892 15417 -10474 0
-7600 11066 -15036 0
-8273 12523 24320 0
-14391 -24537 22227 0
9898 -6464 -5928 0
-23334 20151 -1601 0
-21139 23250 24142 0
-3746 14557 -233 0
2335 -7506 733 0
-13815 12571 20480 0
13389 -14462 10897 0
-23862 13414 21962 0
-5249 13038 -9484 0
-4568 -2428 373 0
18147 3677 23188 0
15426 18363 18339 0
-17026 -14501 -16588 0
7520 -9598 -6144 0
24104 3284 -5001 0
24836 -17098 8923 0
20316 -5486 -23385 0
6212 -20700 -11798 0
-3173 17300 -24835 0
4008 13220 -18615 0
-4380 6366 -22291 0
-2568 21791 -15653 0
12258 5169 -21505 0
-3845 -12688 22454 0
-1341 3143 737 0
-22693 2979 -17835 0
-6616 -23294 -14672 0
21352 20857 1723 0
-8149 -24029 -19023 0
-24335 19388 23594 0
-9301 15120 -4959 0
-22944 -17687 -1749 0
-4948 21296 23269 0
17805 -140 2308 0
-15258 -17832 5451 0
-15995 6877 -8429 0
-181 -13492 -23074 0
-6204 1195 -18930 0
-7927 695 -9310 0
-18301 16381 20049 0
-16894 -682 10168 0
13204 14977 19206 0
6304 -19924 15501 0
-4573 4080 6993 0
23232 -19338 16176 0
3682 -1684 23052 0
3462 18216 2895 0
-1535 -24419 4089 0
11816 -23697 -4783 0
12477 -8349 -21164 0
7526 16594 13197 0
17693 -4797 -3173 0
-11899 2453 14448 0
-2399 23377 18528 0
743 21608 4217 0
16919 -290 -5900 0
-14970 -3751 15467 0
-17865 21638 6237 0
13305 -8453 21286 0
-18088 12282 -4634 0
-5603 19807 12580 0
-18799 -12499 8728 0
13323 15749 11180 0
-2770 9500 -9556 0
12649 10242 -6164 0
16865 -2160 22805 0
14116 8482 17907 0
4582 17698 -14544 0
10819 -6002 14349 0
-7104 -15441 -1630 0
3089 12395 12788 0
-15668 22545 -286 0
-24396 10867 7387 0
1927 4989 -16886 0
-11483 17637 18479 0
8998 -9502 -20639 0
-6802 14969 20472 0
-24708 19551 -13169 0
5604 -5369 10522 0
-19952 3824 17315 0
12933 -6912 4709 0
720 13932 -2254 0
17357 -13327 4472 0
-24743 6605 9460 0
7980 -18087 -2097 0
-1459 18436 -2950 0
13449 -237 -17918 0
-8920 16297 -12468 0
13440 -21900 -9188 0
-23961 8203 4363 0
-16275 -21135 2627 0
12336 -21854 16558 0
5941 -14210 21236 0
10412 -5305 2840 0
19872 -13284 -20927 0
13320 6094 -14362 0
-16269 -19542 -5951 0
538 19813 13599 0
4358 -8252 -10498 0
4897 23565 10052 0
-9260 6191 -6186 0
-11886 -18526 -19391 0
-3443 -24466 24952 0
-24678 -9878 21608 0
18869 21101 -9892 0
6147 9420 7337 0
11861 17040 -1879 0
-17811 -17577 13043 0
-6409 13286 12647 0
-8258 18183 -11211 0
-18309 18794 -17401 0
-15846 -5679 -2279 0
1588 473 18096 0
-1539 16502 19325 0
-23147 -10370 15425 0
24390 -16517 -24844 0
6726 -3377 8235 0
24956 12539 -812 0
-12999 10299 -14097 0
-645 -18556 23631 0
3207 -3216 17424 0
11959 10413 14454 0
-14237 12000 14926 0
-7333 -13538 -6427 0
18009 3036 8149 0
8434 -2425 -24665 0
24629 503 19393 0
7864 458 -6931 0
27 4808 -17229 0
5475 -5452 -2136 0
-4106 10 21703 0
-21529 11969 -7115 0
-10983 -1205 -19114 0
17260 -24889 -24003 0
15039 -17898 18391 0
23187 17683 -20815 0
14203 17311 -21317 0
8595 -174 13127 0
-15525 -200 17934 0
-24105 -5675 14738 0
17592 1132 14747 0
-14294 14012 1715 0
-12760 16346 19272 0
23225 -8606 10512 0
13579 -23644 -3409 0
6969 -21830 12443 0
-2784 -11032 -4754 0
-15452 10978 21279 0
-3578 17854 12831 0
12864 8310 -18505 0
-2601 901 10988 0
-17347 6546 -24999 0
10414 -19305 -16345 0
-4685 8881 -16302 0
-15196 -22459 6297 0
-9957 -4428 19478 0
-22399 -23563 21861 0
18504 5366 7838 0
-14783 296 -691 0
-2613 -13159 -9000 0
-12469 7111 1252 0
-23456 15809 -7797 0
-14806 1222 -18453 0
-22502 -5906 18685 0
5155 -12454 -16143 0
11451 13762 -11922 0
-5928 -11160 1836 0
-2788 21016 -7202 0
1977 -10798 23849 0
19019 -4762 -12007 0
-3018 8582 10469 0
20621 23389 1277 0
-3417 -13194 -2499 0
13221 2048 24756 0
6905 -7202 -12209 0
14400 -18653 17322 0
-1321 -15932 19834 0
-3157 10072 15849 0
1710 -12048 17998 0
-558 -6067 -22759 0
3916 436 22692 0
14384 21057 -21080 0
-15660 15825 625 0
9510 4046 -2672 0
-9266 -10950 1226 0
-12826 -349 11230 0
-5148 -18022 -2161 0
-24981 12530 3584 0
7181 -14239 -15632 0
-178 6148 13050 0
-14288 -10063 -13485 0
-11979 15798 893 0
-24410 -6457 16718 0
-34 7319 -20763 0
-19058 -16584 -23064 0
11635 -20761 -14765 0
22864 -17260 24138 0
-24 -8592 11667 0
-3608 -15772 17257 0
-10591 -7301 -23404 0
-23640 12940 24818 0
3476 16270 15615 0
4369 -15679 13423 0
-21086 -7065 20741 0
8200 -17474 3676 0
-6263 -4108 15789 0
12379 -1971 -8048 0
11516 -18346 7992 0
-23182 -13305 15115 0
6790 15247 13768 0
-5193 5238 1707 0
-5010 -8714 -17977 0
11976 4434 -7 0
399 -519 23423 0
-21139 70 -15896 0
16167 -6332 11355 0
6955 10063 4677 0
6354 -21578 -23023 0
14345 -11112 -2679 0
-4460 -17901 9278 0
-18227 14446 14515 0
11285 10807 -23228 0
-4261 22783 -2661 0
-20620 23181 19531 0
-19042 10671 19600 0
-1290 1837 17284 0
3996 -8791 -2346 0
8673 -15145 15275 0
23047 20841 17738 0
-725 16652 -10639 0
-10002 1230 16436 0
15869 12515 2242 0
-14096 8127 24 0
-8109 -3746 -23204 0
18991 -14140 227 0
-13591 6781 2063 0
-5874 10776 2206 0
-24571 -19448 -17350 0
6197 -17494 -13190 0
23935 -9571 21194 0
925 -10924 22423 0
17360 18144 9937 0
19601 -7240 -18064 0
-19625 -6700 -13161 0
9180 -690 18652 0
9406 -5632 -432 0
-11469 -2857 2560 0
-13674 18779 -22007 0
-22375 24976 -5853 0
-1916 -23910 -6775 0
-23109 -24834 9050 0
-20532 -17193 2194 0
21820 3145 785 0
6235 -22769 23836 0
-19396 -6949 15877 0
4399 7706 -21509 0
-4831 10526 15717 0
-7390 -24199 9496 0
-20748 -12925 -9471 0
17952 6193 24732 0
-24726 -4301 -24565 0
128 -16184 8109 0
-2321 -13004 -11253 0
19457 -19238 374 0
18292 -4985 23674 0
9168 -9384 6379 0
-5676 5566 -16905 0
-21393 4307 7455 0
22240 16406 -20380 0
-6710 9358 17924 0
-6441 435 -22224 0
22357 -562 4760 0
-5465 -19234 9115 0
8069 -13690 -3352 0
8442 23333 24689 0
-7115 7501 -9072 0
-13494 4528 5989 0
-21750 17272 -10295 0
-4204 14511 -1700 0
-15935 -21220 2409 0
-8858 -19012 -2844 0
-22434 -16368 -19757 0
18545 -13184 5343 0
2659 12605 -19032 0
-6010 -21046 8717 0
22050 19513 16217 0
22473 24358 -20744 0
-3461 -21107 -13016 0
-5107 -16662 18878 0
23159 23949 -15098 0
-567 24158 -461 0
-19762 12943 8181 0
5871 6487 12716 0
11213 9145 320 0
21596 6507 -21366 0
5312 -3556 -15878 0
-21528 17381 -15235 0
8624 -20841 -2693 0
12991 17300 10706 0
6868 -15458 -9654 0
13317 7376 164 0
-13778 -2138 13106 0
13310 24360 -19593 0
1025 10572 20089 0
-1345 -7167 -1595 0
14062 -12479 21503 0
21291 358 -13883 0
2877 -8981 1075 0
-5569 -21971 -18374 0
-16274 20191 183 0
-17280 8507 -7559 0
-17443 13636 -1048 0
-5548 1945 -407 0
16492 -2970 2330 0
-11581 20666 -9496 0
4527 -9727 13326 0
1029 22369 -13684 0
-14911 245 -14016 0
7338 22165 2339 0
17063 4790 22529 0
17246 -22069 -6035 0
16156 5863 -19671 0
-17203 2763 12967 0
-8961 19254 -15936 0
2642 -5834 2953 0
-12137 1713 4031 0
16815 -2741 1399 0
21850 9004 -1643 0
-10865 -16341 -23807 0
4555 -8403 19949 0
-2083 17000 -17017 0
24470 8155 -22880 0
10492 16709 -642 0
23458 17021 11247 0
5746 19662 8433 0
8698 23151 10145 0
12729 -14965 -12885 0
-14127 -11814 13240 0
7122 14030 20932 0
22280 -18585 -4335 0
17228 12019 12686 0
-9245 11488 -20841 0
-23476 -21979 -12549 0
-15469 -20437 20922 0
18067 17534 -15583 0
1499 1231 -13733 0
-11643 -13959 20049 0
15880 19438 -6862 0
-4119 -1559 12244 0
-51 -23838 22180 0
-20737 -16066 9198 0
-8422 -16662 -20686 0
-20614 -6489 9016 0
-24515 13309 20804 0
-20436 6375 13337 0
2370 -7874 14568 0
7455 10868 19878 0
2503 -1747 14315 0
717 -22218 7225 0
-12960 13620 -6063 0
-10139 708 -13480 0
-19336 481 21493 0
6373 -21095 19333 0
-15389 11961 7641 0
-11192 -7396 -14015 0
-24529 1117 -13240 0
5448 8571 15460 0
325 -11074 -17206 0
-14640 3142 5775 0
-21864 -16101 -19394 0
-19278 -17591 -20101 0
24109 -3278 11934 0
-20601 1003 -8028 0
-14933 -16391 -19988 0
13925 18934 -18735 0
19292 9814 11203 0
-7531 -15261 19774 0
14342 -15586 22199 0
-6548 -21577 340 0
3674 -9792 -16440 0
-23068 20422 -382 0
-9520 -19530 20011 0
-21453 -6483 21013 0
-20832 -12767 -12403 0
-7171 18044 22689 0
17257 -12335 -7502 0
3460 11217 14115 0
-23233 559 21052 0
-20431 23458 -17628 0
-20770 -2131 -18771 0
-3561 -16550 5544 0
20294 17422 -74 0
15304 5226 -22908 0
-11317 17410 2026 0
-15071 -24580 -20069 0
-12759 8189 23755 0
11613 -11648 -9972 0
-727 1232 1882 0
-21778 13014 -339 0
5757 135 18821 0
15879 20047 -10371 0
21423 15340 19144 0
12848 -5643 -24369 0
-10755 8311 -16778 0
4132 -23382 -7710 0
15553 -2492 -15898 0
14307 5456 18897 0
-24278 -6182 -20128 0
17511 19311 24493 0
-17849 -67 24627 0
-11670 7298 19673 0
13392 3720 -10012 0
7535 16567 -7006 0
23255 18673 6669 0
-15033 -22804 21402 0
14094 -13356 -23893 0
21343 -2663 20701 0
15239 -18292 18234 0
1718 2155 -12545 0
-1210 -20003 3963 0
17188 23024 11260 0
-11860 -11415 -14979 0
13223 10301 22897 0
11580 8556 16569 0
18248 14940 -14373 0
14649 4033 -19080 0
4894 375 -13094 0
594 -15613 -22738 0
18827 8682 -24892 0
-6371 -9891 11246 0
1686 -2078 -9270 0
-12945 5289 12036 0
19276 -18511 -22337 0
-17172 -5090 -5892 0
-8741 -23338 -20831 0
-14465 4338 16215 0
-24896 9231 -16589 0
4342 -9824 23553 0
-2079 -3651 7234 0
18322 -1373 8476 0
-4567 -3058 -10553 0
5188 -7355 7193 0
-17224 17982 -703 0
-5912 -10153 -22144 0
-3155 -10245 -11833 0
15337 16061 -16171 0
-6551 -15957 16753 0
14491 11650 -1577 0
13043 -13728 21579 0
-20276 23401 -22951 0
-3751 19319 -17361 0
-5655 -24507 -16067 0
-12847 8082 -9048 0
-4901 5345 10552 0
